UNITID_P,INSTNM,BRANCH,Address,City,State,Zip,sector_cd,sector_desc,total,Murder,NegligentManslaughter,ForcibleSexOffense,NonforcibleSexOffense,Robbery,AggravatedAssault,Burglary,VehicleTheft,Arson,TotalCrime
104805001,Anthem College,High-Tech Institute - Phoenix,1515 E. INDIAN SCHOOL ROAD,PHOENIX,AZ,85014,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
104911001,International Academy of Hair Design,Main Campus,3350 N ARIZONA AVE STE 4,CHANDLER,AZ,852257198,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
104911002,International Academy of Hair Design,INTERNATIONAL ACADEMY OF BEAUTY,4812 S Mill Ave,Tempe,AZ,85282,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
104984001,Lamson College,Main Campus,875 W Elliot Road Suite 206,TEMPE,AZ,85284,6,"Private for-profit, 2-year",,0,0,0,0,0,0,0,0,0,0
105118001,Kaplan College,Main Campus,13610 N BLACK CYN HWY STE 104,PHOENIX,AZ,850294349,6,"Private for-profit, 2-year",427,0,0,0,0,0,1,0,0,0,1
105127001,Maricopa Beauty College LLC,Main Campus,515 W WESTERN AVE,AVONDALE,AZ,85323,9,"Private for-profit, less-than 2-year",57,0,0,0,0,0,0,4,1,0,5
105145001,Gateway Community College,Main Campus,108 N. 40TH Street,Phoenix,AZ,85034,4,"Public, 2-year",6874,0,0,0,0,0,0,0,8,0,8
105154001,Mesa Community College,Mesa Community College,1833 W SOUTHERN AVE,MESA,AZ,85202,4,"Public, 2-year",,0,0,0,0,0,0,2,6,0,8
105154002,Mesa Community College,Red Mountain Campus,7110 E. McKellips Rd.,Mesa,AZ,85207,4,"Public, 2-year",,0,0,0,0,0,0,1,1,0,2
105163001,ITT Technical Institute-Tucson,Main Campus,1455 WEST RIVER RD,TUCSON,AZ,85704,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,3,0,0,3
105172001,ITT Technical Institute-Tempe,Main Campus,505 S. Wendler Drive,Tempe,AZ,85282,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,4,0,0,4
105206001,Mohave Community College,Neal Campus - Kingman,1971 Jagerson Ave,Kingman,AZ,864091238,4,"Public, 2-year",5879,0,0,0,0,0,0,2,2,0,4
105206002,Mohave Community College,Lake Havasu City Campus,1977 West Acoma Blvd,Lake Havasu City,AZ,86403,4,"Public, 2-year",5879,0,0,0,0,0,0,0,0,0,0
105206003,Mohave Community College,Henry Campus - Bullhead City,3400 Highway 95,Bullhead City,AZ,86442,4,"Public, 2-year",5879,0,0,0,0,0,1,1,2,0,4
105206004,Mohave Community College,North Mohave Campus,480 South Central,Colorado City,AZ,86021,4,"Public, 2-year",5879,0,0,0,0,0,0,0,0,0,0
105215001,Universal Technical Institute-Motorcycle Mechanics,Motorcycle Mechanics Institute Division,2844 W DEER VALLEY RD,PHOENIX,AZ,85027,6,"Private for-profit, 2-year",2205,0,0,0,0,0,0,5,0,0,5
105297001,Dine College,Main Campus,"Route 12, NHC Bldg. 1st Floor, Room 160",TSAILE,AZ,86556,4,"Public, 2-year",1657,0,0,2,0,0,7,9,1,0,19
105297002,Dine College,Shiprock,Box 580,Shiprock,NM,87420,4,"Public, 2-year",1657,0,0,0,0,0,0,0,0,0,0
105297003,Dine College,Crownpoint,Box 57,Crownpoint,NM,87313,4,"Public, 2-year",1657,0,0,0,0,0,0,0,0,0,0
105297004,Dine College,Window Rock,Box 1924,Window Rock,AZ,86515,4,"Public, 2-year",1657,0,0,0,0,0,0,0,0,0,0
105297005,Dine College,Chinle,Box 1997,Chinle,AZ,86503,4,"Public, 2-year",1657,0,0,0,0,0,0,0,0,0,0
105297006,Dine College,Kayenta,Box 1790,Kayenta,AZ,86033,4,"Public, 2-year",1657,0,0,0,0,0,0,0,0,0,0
105297007,Dine College,Tuba City,Box 1716,Tuba City,AZ,86045,4,"Public, 2-year",1657,0,0,0,0,0,0,0,0,0,0
105297008,Dine College,Ganado,Box 387,Ganado,AZ,86505,4,"Public, 2-year",1657,0,0,0,0,0,0,0,0,0,0
105330001,Northern Arizona University,Main Campus,"Knoles Drive, Babbit Administrative Ctr,",FLAGSTAFF,AZ,860114132,1,"Public, 4-year or above",21347,0,0,6,0,2,14,60,9,3,94
105349001,Northland Pioneer College,Main Campus - Painted Desert - PDC,2251 N. Navajo Boulevard,HOLBROOK,AZ,86025,4,"Public, 2-year",4686,0,0,0,0,0,0,1,0,0,1
105349002,Northland Pioneer College,Little Colorado Campus - LCC,1400 E. Third St.,Winslow,AZ,86025,4,"Public, 2-year",4686,0,0,0,0,0,0,1,0,0,1
105349003,Northland Pioneer College,Silver Creek Campus - SCC,1610 S. Main St.,Snowflake,AZ,85937,4,"Public, 2-year",4686,0,0,0,0,0,0,0,0,0,0
105349004,Northland Pioneer College,White Mountain Campus - WMC,1001 W. Duece of Clubs,Show Low,AZ,85901,4,"Public, 2-year",4686,0,0,0,0,0,0,2,0,0,2
105349005,Northland Pioneer College,Heber Center,300 N. Mustang Drive,Heber,AZ,85928,4,"Public, 2-year",4686,0,0,0,0,0,0,0,0,0,0
105349006,Northland Pioneer College,Hopi Center,First Mesa - P.O. Box 1210,Keams Canyon,AZ,86034,4,"Public, 2-year",4686,0,0,0,0,0,0,0,0,0,0
105349007,Northland Pioneer College,Kayenta Center,"Kayenta Challenge Center, Box 248",Kayenta,AZ,86023,4,"Public, 2-year",4686,0,0,0,0,0,0,1,0,0,1
105349008,Northland Pioneer College,Springerville/Eagar Center,578 N. Main St.,Eagar,AZ,85925,4,"Public, 2-year",4686,0,0,0,0,0,0,0,0,0,0
105349009,Northland Pioneer College,St. Johns Center,65 S. 3rd West,St. Johns,AZ,85936,4,"Public, 2-year",4686,0,0,0,0,0,0,1,0,0,1
105349100,Northland Pioneer College,Whiteriver Center,720 S. Chief,Whiteriver,AZ,85941,4,"Public, 2-year",4686,0,0,0,0,0,0,1,0,0,1
105367001,Ottawa University-Phoenix,Arizona Main Campus,10020 N. 25th Avenue,PHOENIX,AZ,85021,2,"Private nonprofit, 4-year or above",1396,0,0,0,0,0,0,1,0,0,1
105419001,Artistic Beauty Colleges-NW Phoenix,Main Campus,2727 West Glendale Avenue #200,GLENDALE,AZ,85051,9,"Private for-profit, less-than 2-year",158,0,0,0,0,0,0,2,0,0,2
105428001,Phoenix College,Main Campus,1202 W THOMAS RD,PHOENIX,AZ,85013,4,"Public, 2-year",,0,0,0,0,0,0,24,14,0,38
105482001,Cortiva Institute-School of Massage Therapy,Cortiva Institute-Scottsdale,8010 E McDowell Road #214,SCOTTSDALE,AZ,85257,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
105482002,Cortiva Institute-School of Massage Therapy,Phoenix/Metro Center Campus,8010 E McDowell Rd . Suite 214,Scottsdale,AZ,85257,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
105516001,University of Phoenix-Phoenix-Hohokam Campus,Main Campus,4635 E. ELWOOD STREET,PHOENIX,AZ,850401958,3,"Private for-profit, 4-year or above",5457,0,0,0,0,0,0,0,5,0,5
105516002,University of Phoenix-Phoenix-Hohokam Campus,Northwest Campus-Phoenix,"2550 West Union Hills Drive, Suite #100",Phoenix,AZ,850234061,3,"Private for-profit, 4-year or above",5457,0,0,0,0,0,0,0,0,0,0
105516004,University of Phoenix-Phoenix-Hohokam Campus,Mesa Campus,1620 South Stapley Drive,Mesa,AZ,85204,3,"Private for-profit, 4-year or above",5457,0,0,0,0,0,0,0,0,0,0
105516005,University of Phoenix-Phoenix-Hohokam Campus,Scottsdale Campus,8801 E Raintree Road,Scottsdale,AZ,85260,3,"Private for-profit, 4-year or above",5457,0,0,0,0,0,0,0,0,0,0
105516006,University of Phoenix-Phoenix-Hohokam Campus,Tempe Campus,1150 West Grove Parkway,Tempe,AZ,85283,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
105516007,University of Phoenix-Phoenix-Hohokam Campus,Chandler Campus,2975 West Linda Lane,Chandler,AZ,85226,3,"Private for-profit, 4-year or above",5457,0,0,0,0,0,0,0,0,0,0
105516008,University of Phoenix-Phoenix-Hohokam Campus,West Valley Campus,9520 W. Palm Lane,Phoenix,AZ,85037,3,"Private for-profit, 4-year or above",5457,0,0,0,0,0,0,0,0,0,0
105525001,Pima Community College,West Campus,2202 W. Anklam Rd.,Tucson,AZ,857090001,4,"Public, 2-year",32982,0,0,0,0,0,0,1,4,0,5
105525002,Pima Community College,Downtown Campus,1255 N. Stone Ave.,Tucson,AZ,857093000,4,"Public, 2-year",32982,0,0,0,0,0,0,7,2,0,9
105525003,Pima Community College,District Office,4905D  E. Broadway Blvd.,Tucson,AZ,857091010,4,"Public, 2-year",32982,0,0,0,0,0,0,0,0,0,0
105525004,Pima Community College,Community Campus,401 N. Bonita,Tucson,AZ,857095500,4,"Public, 2-year",32982,0,0,0,0,0,0,0,0,0,0
105525005,Pima Community College,East Campus,8181 E. Irvington Rd.,Tucson,AZ,857094000,4,"Public, 2-year",32982,0,0,0,0,0,0,0,0,0,0
105525006,Pima Community College,Desert Vista Campus,5901 S. Calle Santa Cruz,Tucson,AZ,857096000,4,"Public, 2-year",32982,0,0,0,0,0,2,2,2,0,6
105525007,Pima Community College,Maintenance and Security,6680 S. Country Club Rd.,Tucson,AZ,857091740,4,"Public, 2-year",,0,0,0,0,0,0,0,0,0,0
105525008,Pima Community College,Northwest Campus,7600 N. Shannon,Tucson,AZ,857095200,4,"Public, 2-year",32982,0,0,0,0,0,1,0,0,0,1
105525009,Pima Community College,Northeast Learning Center,7816 E. Wrightstown Rd.,Tucson,AZ,857095800,4,"Public, 2-year",32982,0,0,0,0,0,0,0,0,0,0
105525100,Pima Community College,El Rio Adult Education Center,1390 W. Speedway Blvd.,Tucson,AZ,85709,4,"Public, 2-year",32982,0,0,0,0,0,0,2,0,0,2
105525101,Pima Community College,El Pueblo Adult Education Center,101 W. Irvington Rd.,Tucson,AZ,85709,4,"Public, 2-year",32982,0,0,0,0,1,0,0,0,0,1
105525102,Pima Community College,Lindsey Adult Education Center,1602 S. 3rd Ave.,South Tucson,AZ,85709,4,"Public, 2-year",32982,0,0,0,0,0,0,0,0,0,0
105525103,Pima Community College,Eastside Adult Education Center,1630 S. Alvernon,Tucson,AZ,85709,4,"Public, 2-year",32982,0,0,0,0,0,0,1,0,0,1
105525105,Pima Community College,Aviation Technology Center,7211 S. Park,Tucson,AZ,857095500,4,"Public, 2-year",32982,0,0,0,0,0,0,0,0,0,0
105534001,Pima Medical Institute,Main Campus,3350 E GRANT RD,TUCSON,AZ,85716,6,"Private for-profit, 2-year",900,0,0,0,0,0,0,0,0,0,0
105543001,Pima Medical Institute,Albuquerque Campus,2201 SAN PEDRO NE BLDG 3 STE 100,ALBUQUERQUE,NM,87110,6,"Private for-profit, 2-year",716,0,0,0,0,0,0,6,1,0,7
105589001,Prescott College,Prescott College,220 GROVE AVE,PRESCOTT,AZ,86301,2,"Private nonprofit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
105659001,Refrigeration School Inc,Main Campus,4210 E WASHINGTON,PHOENIX,AZ,850341816,6,"Private for-profit, 2-year",369,0,0,0,0,0,0,0,0,0,0
105668001,Rio Salado College,Main Campus-Tempe,2323 W 14TH ST,Tempe,AZ,852816950,4,"Public, 2-year",,0,0,0,0,0,0,0,0,0,0
105677001,Roberto-Venn School of Luthiery,Main Campus,4011 S 16TH ST,PHOENIX,AZ,85040,9,"Private for-profit, less-than 2-year",35,0,0,0,0,0,0,0,0,0,0
105701001,Hair Academy of Safford,Main Campus,1550 WEST THATCHER BLVD,SAFFORD,AZ,855463309,9,"Private for-profit, less-than 2-year",53,0,0,0,0,0,0,0,0,0,0
105747001,Scottsdale Community College,Main Campus,9000 E CHAPARRAL RD,SCOTTSDALE,AZ,85256,4,"Public, 2-year",,0,0,0,0,0,0,0,4,0,4
105792001,South Mountain Community College,SOUTH MOUNTAIN COMMUNITY COLLEGE,7050 S 24TH ST,PHOENIX,AZ,85040,4,"Public, 2-year",,0,0,0,0,0,2,3,6,0,11
105899001,Southwestern College,Main Campus,2625 E CACTUS RD,PHOENIX,AZ,850327097,2,"Private nonprofit, 4-year or above",361,0,0,0,0,0,0,0,2,0,2
105987001,Tucson College,Main Campus,7310 E 22ND ST,TUCSON,AZ,85710,9,"Private for-profit, less-than 2-year",227,0,0,0,0,0,0,2,1,0,3
106041001,Universal Technical Institute of Arizona Inc,"Universal Technical Institute of Arizona, Inc.",10695 West Pierce Street,Avondale,AZ,85323,6,"Private for-profit, 2-year",2128,0,0,0,0,0,0,2,3,0,5
106102001,Western International University,Main Campus,9215 N BLACK CYN HWY,PHOENIX,AZ,85021,3,"Private for-profit, 4-year or above",8909,0,0,0,0,0,0,0,0,0,0
106102002,Western International University,East Valley,55 N. Arizona Place,Chandler,AZ,85225,3,"Private for-profit, 4-year or above",8909,0,0,0,0,0,0,0,0,0,0
106102003,Western International University,Fort Huachuca,"Buffalo Soldier Train/Educat Ctr, Bldg #52104",Fort Huachuca,AZ,856136000,3,"Private for-profit, 4-year or above",8909,0,0,0,0,0,0,0,0,0,0
106102004,Western International University,Scottsdale Campus,"8860 E. Chaparral, Suite 120",Scottsdale,AZ,85250,3,"Private for-profit, 4-year or above",8909,0,0,0,0,0,0,0,0,0,0
106102005,Western International University,Axia Central Services,"3150 S. 48th Street, Suite 170",Phoenix,AZ,85040,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
106102006,Western International University,Axia Mesa,1001 West Southern Ave.  Suite 224,Mesa,AZ,85210,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
106102007,Western International University,Peoria Campus,14100 North 83rd Avenue,Peoria,AZ,85381,3,"Private for-profit, 4-year or above",8909,0,0,0,0,0,0,1,0,0,1
106111001,Artistic Beauty Colleges-Glendale,Main Campus,10820 North 43rd Avenue,GLENDALE,AZ,85304,9,"Private for-profit, less-than 2-year",195,0,0,0,0,0,1,7,0,0,8
106148001,Yavapai College,Yavapai College - Prescott Campus,1100 E Sheldon St,Prescott,AZ,86301,4,"Public, 2-year",9060,0,0,1,0,0,1,12,0,0,14
106148002,Yavapai College,Yavapai College -Verde Campus,601 Black Hills Dr.,Clarkdale,AZ,86324,4,"Public, 2-year",9060,0,0,0,0,0,0,1,0,0,1
106148003,Yavapai College,Yavapai College - Chino Agribusiness,2275 Old Home Manor Way,Chino Valley,AZ,86323,4,"Public, 2-year",9060,0,0,0,0,0,0,1,0,0,1
106148004,Yavapai College,Yavapai College - Prescott Valley Extension,6955 Panther Path,Prescott Valley,AZ,86314,4,"Public, 2-year",9060,0,0,0,0,0,0,0,0,0,0
106148005,Yavapai College,Yavapai College - Sedona Center,4215 Arts Village Dr.,Sedona,AZ,86336,4,"Public, 2-year",9060,0,0,0,0,0,0,0,0,0,0
106245001,University of Arkansas at Little Rock,"University of Arkansas, Little Rock",2801 S UNIVERSITY AVE,LITTLE ROCK,AR,72204,1,"Public, 4-year or above",12135,0,0,0,0,0,2,23,15,0,40
106263001,University of Arkansas for Medical Sciences,University of Arkansas for Medical Sciences,4301 W MARKHAM SLOT 601,LITTLE ROCK,AR,72205,1,"Public, 4-year or above",,0,0,0,0,0,1,2,11,0,14
106281001,Arkadelphia Beauty College,ABC Beauty College,2708 W PINE,ARKADELPHIA,AR,71923,9,"Private for-profit, less-than 2-year",39,0,0,0,0,0,0,0,0,0,0
106306001,Arkansas Baptist College,Arkansas Baptist College,1621 Martin Luther King Drive,LITTLE ROCK,AR,722026099,2,"Private nonprofit, 4-year or above",576,0,0,0,0,0,0,2,0,0,2
106315001,Arkansas Beauty School,Main Campus,5108 BASELINE RD,LITTLE ROCK,AR,72209,9,"Private for-profit, less-than 2-year",41,0,0,0,0,0,0,0,0,0,0
106324001,Arkansas Beauty College,Main Campus,109 N Commerce St,Russellville,AR,72801,99,not Dertermined yet,37,0,0,0,0,0,0,0,0,0,0
106342001,Lyon College,Main Campus,2300 HIGHLAND ROAD,BATESVILLE,AR,72501,2,"Private nonprofit, 4-year or above",,0,0,1,0,0,0,0,0,0,1
106351001,Arkansas College of Barbering and Hair Design,Arkansas College of Barbering and Hair Design,200 E WASHINGTON AVE,NORTH LITTLE ROCK,AR,72114,9,"Private for-profit, less-than 2-year",104,0,0,0,0,0,0,0,0,0,0
106360001,Arthur's Beauty College Inc-Fort Smith,Arthurs Beauty College-Fort Smith,2000 NORTH B ST,FT SMITH,AR,729013342,9,"Private for-profit, less-than 2-year",59,0,0,0,0,0,0,0,0,0,0
106397001,University of Arkansas Main Campus,Main Campus,ADMINISTRATION BLDG 422,FAYETTEVILLE,AR,727011201,1,"Public, 4-year or above",18648,0,0,2,0,0,2,53,9,0,66
106412001,University of Arkansas at Pine Bluff,UAPB - University of Arkansas at Pine Bluff,1200 N UNIVERSITY MAIL SLOT 4967,PINE BLUFF,AR,716014967,1,"Public, 4-year or above",3200,0,0,1,0,2,1,25,2,0,31
106449001,Arkansas State University-Beebe,Main Campus,1000 IOWA STREET,BEEBE,AR,720121000,4,"Public, 2-year",4311,0,0,0,0,0,0,0,0,0,0
106458001,Arkansas State University-Main Campus,Jonesboro,2105 E. Aggie Road,State University,AR,72467,1,"Public, 4-year or above",11130,0,0,0,0,0,5,48,6,0,59
106467001,Arkansas Tech University,Main Campus,Hwy 7 North,RUSSELLVILLE,AR,728012222,1,"Public, 4-year or above",7476,0,0,0,0,0,0,3,0,0,3
106467002,Arkansas Tech University,Arkansas Tech University - Ozark Campus,Hwy. 23,Ozark,AR,72949,1,"Public, 4-year or above",7476,0,0,0,0,0,0,0,0,0,0
106485001,University of Arkansas at Monticello,University of Arkansas at Monticello,Highway 425 South,Monticello,AR,71656,1,"Public, 4-year or above",3187,0,0,1,0,0,0,0,0,0,1
106494001,Arthur's Beauty College Inc,"Arthur's Beauty College, Inc.-Jacksonville",2600 JOHN HARDEN DR,JACKSONVILLE,AR,72076,9,"Private for-profit, less-than 2-year",76,0,0,0,0,0,0,0,0,0,0
106546001,Baptist Health Schools-Little Rock,Main Campus,11900 COL GLENN RD STE 1000,LITTLE ROCK,AR,722102820,5,"Private nonprofit, 2-year",884,0,0,0,0,0,0,0,0,0,0
106607001,Bee Jays Academy,Bee Jay's Hairstyling Academy 1,1907 HINSON LOOP,LITTLE ROCK,AR,72212,9,"Private for-profit, less-than 2-year",43,0,0,0,0,0,0,0,0,0,0
106607002,Bee Jays Academy,BEE JAYS ACADEMY,130 W MAIN ST,BATESVILLE,AR,72501,9,"Private for-profit, less-than 2-year",43,0,0,0,0,0,0,0,0,0,0
106625001,Black River Technical College,Main Campus,1410 HWY 304,POCAHONTAS,AR,72455,4,"Public, 2-year",1230,0,0,0,0,0,0,0,0,0,0
106704001,University of Central Arkansas,Main Campus,201 DONAGHEY AVE,CONWAY,AR,720350001,1,"Public, 4-year or above",12619,0,0,1,0,0,1,30,6,1,39
106713001,Central Baptist College,Main Campus,1501 COLLEGE AVE,CONWAY,AR,72034,2,"Private nonprofit, 4-year or above",571,0,0,0,0,0,0,0,0,0,0
106759001,Blytheville Academy of Cosmetology,Main Campus,100 E MAIN ST,BLYTHEVILLE,AR,72315,9,"Private for-profit, less-than 2-year",28,0,0,0,0,0,0,0,0,0,0
106795001,Cossatot Community College of the University of Arkansas,Main Campus,183 HWY 399,DE QUEEN,AR,71832,4,"Public, 2-year",1115,0,0,1,0,0,0,0,0,0,1
106810001,Crowley's Ridge College,Main Campus,100 COLLEGE DR,PARAGOULD,AR,72450,5,"Private nonprofit, 2-year",168,0,0,0,0,0,0,0,0,0,0
106829001,Crowleys Ridge Technical Institute,Main Campus,1620 Newcastle Road,FORREST CITY,AR,723350925,7,"Public, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
106838001,De Luxe Beauty School,Deluxe Beauty School Main Campus,1609 west 26th,PINE BLUFF,AR,716131666,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
106883001,East Arkansas Community College,East Arkansas Community College,1700 NEWCASTLE RD,FORREST CITY,AR,72335,4,"Public, 2-year",1547,0,0,0,0,0,0,0,0,0,0
106892001,Eastern College of Health Vocations,Main Campus,6423 FORBING RD,LITTLE ROCK,AR,72209,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
106908001,Eaton Beauty Stylist College Inc,Main Campus,814 W SEVENTH ST,LITTLE ROCK,AR,72201,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
106980001,National Park Community College,Main Campus,101 COLLEGE DR,HOT SPRINGS,AR,71913,4,"Public, 2-year",2944,0,0,0,0,0,0,0,0,0,0
106999001,University of Arkansas Community College-Batesville,Main Campus,"2005 White Drive, PO BOX 3350",Batesville,AR,725033350,4,"Public, 2-year",1468,0,0,0,0,0,0,0,0,0,0
107044001,Harding University,Main Campus,900 E. Center,Searcy,AR,72149,2,"Private nonprofit, 4-year or above",6139,0,0,0,0,0,0,15,1,2,18
107044002,Harding University,North Little Rock Professional Center,"Suite 113, 3807 McCain Park Drive",North Little Rock,AR,72116,2,"Private nonprofit, 4-year or above",6139,,,,,,,,,,0
107044003,Harding University,Northwest Arkansas Professional Center,"1803 Phyllis Street, Suite 202",Bentonville,AR,72712,2,"Private nonprofit, 4-year or above",6139,,,,,,,,,,0
107044004,Harding University,Harding University-Athens Greece,37 KLM Porto Rafti Avenue,"Markopoulo, Attiki",,19003,2,"Private nonprofit, 4-year or above",6139,,,,,,,,,,0
107044005,Harding University,Harding University-Florence Italy,Via Triozzi 57,Scandicci (Firenze),,50018,2,"Private nonprofit, 4-year or above",6139,,,,,,,,,,0
107071001,Henderson State University,Main Campus,1100 HENDERSON ST,ARKADELPHIA,AR,719990001,1,"Public, 4-year or above",,0,0,0,1,1,0,11,0,0,13
107080001,Hendrix College,Main Campus,1600 WASHINGTON AVE,CONWAY,AR,720323080,2,"Private nonprofit, 4-year or above",1195,0,0,0,0,0,2,6,1,0,9
107099001,Hot Springs Beauty College,Main Campus,100 Cones Rd,HOT SPRINGS,AR,71901,9,"Private for-profit, less-than 2-year",29,0,0,0,0,0,0,0,0,0,0
107123001,Jefferson School of Nursing,Main Campus,1600 West 40th,PINE BLUFF,AR,71603,5,"Private nonprofit, 2-year",74,0,0,0,0,0,0,0,8,0,8
107141001,John Brown University,Main Campus,2000 W UNIVERSITY ST,SILOAM SPRINGS,AR,727612121,2,"Private nonprofit, 4-year or above",2061,0,0,0,0,0,0,11,0,0,11
107211001,Lees School of Cosmetology,Main Campus,2700 W. PERSHING BLVD,NORTH  LITTLE ROCK,AR,721143800,9,"Private for-profit, less-than 2-year",47,0,0,0,0,0,0,0,0,0,0
107220001,Career Academy of Hair Design,Career Academy of Hair Design,346 E Robinson Ave,SPRINGDALE,AR,72764,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
107275001,Marsha Kay Beauty College,MARSHA KAY BEAUTY COLLEGE,408 HWY 201 N,MOUNTAIN HOME,AR,726533164,9,"Private for-profit, less-than 2-year",18,0,0,0,0,0,0,0,0,0,0
107293001,Mellies Beauty College,Mellies Beauty College,311 S 16TH ST,FT SMITH,AR,72901,9,"Private for-profit, less-than 2-year",73,0,0,0,0,0,0,2,0,0,2
107318001,Mid-South Community College,Main Campus,2000 W.  BROADWAY,WEST MEMPHIS,AR,723013829,4,"Public, 2-year",1654,0,0,0,0,0,0,0,0,0,0
107327001,Arkansas Northeastern College,Main Campus,2501 S DIVISION,BLYTHEVILLE,AR,723161109,4,"Public, 2-year",,0,0,0,0,0,1,3,0,0,4
107327002,Arkansas Northeastern College,Leachville Center,103 North Main Street,Leachville,AR,72438,4,"Public, 2-year",,0,0,0,0,0,0,0,0,0,0
107327003,Arkansas Northeastern College,Osceola Center,2868 West Semmes Street,Osceola,AR,72370,4,"Public, 2-year",,0,0,0,0,0,0,0,0,0,0
107327004,Arkansas Northeastern College,Crisp Center,4123 East Highway 18,Blytheville,AR,72315,4,"Public, 2-year",,0,0,0,0,0,0,0,0,0,0
